name,start,stop
a,8110.343000000001,8110.472
b,8110.53,8110.576999999999
c,8110.65,8110.7609999999995
d,8110.834,8110.939
i,8111.587411498972,8111.623094621678
i,8111.699983967208,8111.731028482427
a,8111.808000000001,8111.939
b,8111.995,8112.044
c,8112.116,8112.225
i,8112.369000000001,8112.411999999999
i,8112.49,8112.524
a,8112.637,8112.776
b,8112.8330000000005,8112.88
c,8112.955,8113.064
z,8128.419,8128.455
z,8166.491,8166.525
z,8184.883000000001,8184.9490000000005
z,8185.642,8185.675
z,8192.605,8192.681
z,8192.851999999999,8192.892
z,8206.14,8206.171
z,8218.35,8218.385
z,8221.215,8221.247
z,8233.190999999999,8233.224
z,8235.666,8235.696
z,8236.333,8236.368
z,8240.398000000001,8240.459
z,8252.607,8252.639000000001
z,8254.429,8254.466999999999
z,8258.178,8258.214
z,8259.524,8259.559000000001
z,8260.025,8260.056999999999
z,8260.333,8260.364
z,8260.931999999999,8260.969000000001
z,8263.252,8263.289
z,8268.15,8268.228000000001
z,8269.844000000001,8269.92
z,8272.437,8272.495
z,8273.208,8273.249
z,8273.338,8273.379
z,8280.819,8280.853000000001
z,8284.794,8284.828000000001
z,8285.261999999999,8285.317
z,8285.83,8285.904
z,8286.036,8286.081
z,8286.71,8286.786
z,8286.839,8286.883
z,8295.946,8295.994
z,8307.921999999999,8307.958
z,8311.868,8311.905
z,8331.235,8331.266
z,8331.783000000001,8331.838
z,8354.956,8354.988000000001
z,8357.595,8357.629
z,8362.667,8362.712
z,8377.773000000001,8377.819
z,8378.644,8378.69
z,8440.724,8440.754
z,8445.488000000001,8445.534
z,8445.771,8445.806
z,8451.026,8451.06
z,8454.376,8454.412
z,8456.648000000001,8456.68
z,8472.105,8472.151
z,8473.669,8473.728000000001
z,8473.917,8473.951
z,8474.264000000001,8474.332
z,8474.534,8474.569
z,8476.54,8476.582
z,8479.752,8479.786
z,8481.893,8481.948
z,8482.961,8482.996
z,8488.253,8488.315
z,8489.868,8489.942
z,8491.464,8491.513
z,8494.508,8494.574
z,8498.99,8499.048
z,8499.284,8499.348
z,8505.391,8505.431999999999
z,8506.216999999999,8506.275
z,8511.59,8511.646999999999
z,8527.224,8527.274
z,8528.059000000001,8528.093
z,8528.396999999999,8528.434000000001
z,8529.074,8529.142
z,8529.451,8529.508
z,8532.96,8533.009
z,8553.232,8553.284
z,8554.661,8554.713
z,8556.063,8556.11
z,8556.705,8556.76
z,8559.37,8559.417
z,8563.746,8563.782
z,8565.385,8565.436
z,8566.453000000001,8566.489
z,8570.204,8570.271999999999
z,8571.86,8571.891
z,8573.232,8573.261999999999
z,8574.276,8574.32
z,8579.517,8579.581
z,8579.822,8579.895
z,8582.752,8582.786
z,8584.203000000001,8584.265
z,8584.818000000001,8584.858
z,8585.384,8585.421999999999
z,8591.556,8591.591
z,8596.082,8596.175
z,8596.261,8596.306999999999
z,8601.563,8601.623
z,8602.154,8602.187
z,8605.734,8605.783000000001
z,8606.612,8606.648000000001
z,8607.739,8607.817
z,8613.428,8613.466
z,8619.136999999999,8619.212
z,8619.753,8619.827
z,8621.09,8621.128
z,8621.936,8621.974
z,8622.34,8622.383
z,8624.69,8624.733
z,8625.421999999999,8625.476999999999
z,8630.382,8630.454
z,8631.652,8631.681999999999
z,8633.924,8633.983
z,8634.418,8634.469000000001
z,8657.255,8657.315999999999
z,8657.563,8657.639000000001
z,8666.598,8666.641
z,8667.426,8667.456
z,8674.302,8674.349
z,8675.771,8675.813
z,8681.771,8681.813
z,8682.83,8682.873
z,8683.157,8683.198
z,8686.194,8686.256
z,8686.878,8686.933
z,8687.882,8687.952
z,8697.02,8697.051
z,8698.489,8698.532
z,8698.836,8698.872
z,8699.564,8699.603000000001
z,8710.624,8710.671999999999
z,8715.166,8715.214
z,8728.662,8728.702
z,8752.247,8752.277
z,8773.344000000001,8773.385
z,8776.558,8776.593
z,8780.324,8780.360999999999
z,8818.664,8818.709
z,8835.625,8835.659
z,8836.98,8837.024
z,8858.789,8858.82
z,8876.792,8876.865
z,8877.197,8877.233
z,8877.588,8877.661
z,8887.088,8887.136
z,8889.698,8889.764000000001
z,8891.455,8891.485999999999
z,8896.911,8896.961
z,8897.594000000001,8897.629
z,8899.944,8900.008
z,8907.585,8907.659
z,8909.146,8909.232
z,8909.787,8909.864
z,8910.021999999999,8910.061
z,8936.401,8936.453000000001
z,8993.726,8993.792
z,9010.152,9010.199
z,9012.927,9012.976999999999
z,9013.577,9013.629
z,9015.004,9015.035
z,9016.318000000001,9016.357
z,9021.64,9021.681
z,9022.587,9022.629
z,9025.146999999999,9025.178
z,9026.614,9026.649
z,9029.615,9029.664
z,9032.136,9032.174
z,9034.280999999999,9034.312
z,9035.971,9036.004
z,9038.947,9038.979
z,9063.875,9063.942
z,9065.068000000001,9065.152
z,9067.92,9067.989
z,9068.822,9068.89
z,9071.333,9071.407
z,9071.88,9071.963
z,9072.604,9072.646999999999
z,9076.666,9076.701
z,9084.764000000001,9084.795
z,9086.16,9086.208
z,9095.565,9095.597
z,9102.058,9102.13
z,9102.278,9102.317
z,9145.668,9145.706
z,9184.192,9184.239
z,9193.292,9193.324
z,9202.62,9202.668
z,9202.803,9202.841999999999
z,9210.077,9210.113000000001
z,9305.12,9305.186
z,9305.795,9305.829
z,9312.780999999999,9312.817
z,9333.33,9333.365
z,9337.933,9337.973
z,9340.319,9340.360999999999
z,9492.849,9492.883
z,9518.973,9519.039
z,9522.212,9522.252
z,9563.404,9563.448
z,9570.746,9570.778
z,9577.704,9577.747
z,9579.121,9579.159
z,9579.997,9580.039
z,9582.215,9582.289
z,9583.151,9583.193000000001
z,9585.516,9585.572
z,9585.787,9585.825
z,9592.288,9592.348
z,9595.44,9595.478000000001
z,9641.983,9642.018
z,9642.765,9642.832
z,9645.94,9645.988000000001
z,9648.06,9648.109
z,9648.412,9648.485
z,9651.02,9651.053
z,9652.754,9652.796
z,9653.875,9653.918
z,9655.449,9655.483
z,9669.049,9669.088
z,9721.94,9722.046
z,9722.365,9722.49
z,9722.596,9722.636
z,9722.987,9723.021
z,9729.299,9729.335
z,9731.628,9731.674
z,9732.666,9732.699
z,9733.046,9733.118
z,9734.617,9734.694
z,9734.872,9734.909
z,9736.096,9736.128
z,9739.12,9739.168
z,9745.29,9745.326
z,9745.653,9745.703000000001
z,9746.99,9747.065
z,9747.614,9747.681999999999
z,9748.129,9748.184000000001
z,9750.034,9750.074
z,9753.384,9753.439
z,9762.86,9762.893
z,9794.023000000001,9794.056
z,9809.216999999999,9809.251
z,9810.024,9810.063
z,9816.226,9816.258
z,9935.766,9935.802
z,9936.474,9936.536
z,9936.849,9936.924
z,9937.351,9937.426
z,9937.825,9937.872
z,9949.848,9949.881
z,10010.831,10010.864
z,10011.827,10011.875
z,10020.953000000001,10020.995
z,10052.833,10052.866
z,10053.755,10053.802
z,10055.457,10055.496
z,10057.049,10057.082
z,10062.569,10062.609
z,10063.158000000001,10063.22
z,10075.530999999999,10075.582
z,10076.748,10076.801
z,10079.79,10079.832
z,10084.186,10084.256
z,10084.412,10084.444
z,10085.067,10085.13
z,10085.867,10085.918
z,10087.333,10087.39
z,10087.872,10087.916
z,10088.119,10088.161
z,10088.37,10088.411
z,10088.898000000001,10088.962
z,10098.351,10098.389000000001
z,10099.181999999999,10099.258
z,10117.34,10117.385
z,10117.801,10117.833
z,10119.163,10119.22
z,10127.351999999999,10127.388
z,10128.823,10128.860999999999
z,10133.213,10133.289
z,10142.963,10143.008
z,10143.215,10143.283000000001
z,10154.761999999999,10154.808
z,10167.721,10167.771
z,10169.452,10169.511999999999
z,10193.715,10193.771999999999
z,10195.855,10195.888
z,10211.28,10211.331
z,10212.678,10212.725
z,10223.174,10223.233
z,10224.158000000001,10224.204
z,10224.956,10225.032
z,10226.109,10226.188
z,10226.533000000001,10226.584
z,10227.068000000001,10227.101999999999
z,10229.261999999999,10229.293
z,10229.627,10229.685
z,10234.105,10234.151
z,10235.064,10235.108
z,10235.74,10235.78
z,10236.758,10236.798
z,10238.912,10238.962
z,10239.503,10239.565999999999
z,10244.401,10244.439
z,10244.734,10244.776
z,10245.035,10245.078000000001
z,10245.17,10245.201
z,10248.202,10248.246
z,10249.388,10249.465
z,10249.993,10250.06
z,10256.298,10256.359
z,10258.214,10258.252
z,10267.431999999999,10267.491
z,10271.868,10271.92
z,10272.851999999999,10272.939
z,10273.209,10273.255
z,10274.341999999999,10274.424
z,10279.029,10279.106
z,10280.461,10280.511
z,10281.971,10282.027
z,10313.64,10313.687
z,10331.886999999999,10331.942
z,10335.789,10335.824
z,10463.699,10463.765
i,10464.234107476193,10464.261015207505
i,10464.386555251574,10464.406555251575
i,10464.561758404685,10464.59935547007
i,10464.695957349857,10464.723906611813
i,10464.82089068319,10464.856561288345
i,10464.945827848847,10464.975317547121
a,10465.146,10465.278
b,10465.337,10465.427
c,10465.463,10465.575
d,10465.655,10465.763
a,10465.889000000001,10465.998
b,10466.082,10466.133
c,10466.208,10466.322
d,10466.415,10466.521
a,10466.652,10466.754
z,10467.44,10467.471
i,10467.57919682697,10467.59919682697
i,10467.690140736695,10467.718386906992
a,10467.855,10467.992
b,10468.05,10468.1
c,10468.174,10468.29
d,10468.367,10468.475
a,10468.603000000001,10468.711
b,10468.8,10468.849
c,10468.929,10469.037
z,10473.006,10473.061
z,10493.094,10493.149
z,10550.128,10550.197
z,10553.6,10553.662
z,10553.906,10553.966
z,10554.26,10554.31
z,10554.51,10554.58
z,10554.913999999999,10555.037
z,10555.293,10555.337
z,10558.302,10558.371000000001
z,10559.124,10559.165
z,10560.331,10560.378
z,10562.707,10562.771999999999
z,10563.733999999999,10563.778999999999
z,10563.874,10563.917
z,10569.663,10569.713
z,10571.123,10571.184
z,10571.348,10571.383999999998
z,10573.313999999998,10573.403999999999
z,10573.983,10574.075
z,10574.348,10574.39
z,10575.093,10575.17
z,10575.386999999999,10575.466999999999
z,10575.837,10575.89
z,10576.733,10576.803
z,10578.536,10578.572
z,10579.251,10579.305
z,10579.909,10579.961000000001
z,10581.367,10581.406
z,10589.54,10589.579
z,10590.743999999999,10590.81
z,10591.171,10591.221000000001
z,10594.181,10594.266000000001
z,10594.778999999999,10594.861
z,10595.062,10595.142
z,10596.125,10596.178
z,10599.595,10599.653999999999
z,10600.196000000002,10600.271
z,10631.466999999999,10631.537
z,10632.402,10632.446000000002
z,10634.188999999998,10634.271
z,10634.944,10635.014
z,10636.901000000002,10636.948999999999
z,10637.288,10637.366000000002
z,10637.822,10637.903
z,10640.911,10640.957
z,10641.508,10641.575
z,10642.72,10642.761999999999
z,10644.55,10644.588
z,10647.167,10647.226
z,10648.864,10648.913
z,10655.278999999999,10655.316
z,10657.798999999999,10657.866000000002
z,10660.813999999998,10660.846000000001
z,10661.721000000001,10661.778999999999
z,10670.988000000001,10671.021
z,10672.14,10672.204
z,10672.373,10672.448
z,10672.996000000001,10673.037
z,10674.788,10674.835
z,10675.016000000001,10675.066
z,10675.798999999999,10675.858999999999
z,10678.14,10678.183
z,10684.298999999999,10684.356000000002
z,10685.213,10685.246000000001
z,10685.811000000002,10685.893
z,10690.207,10690.28
z,10691.945,10692.007
z,10694.986,10695.053999999998
z,10698.037,10698.101
z,10698.855,10698.936000000002
z,10699.678,10699.758
z,10705.976,10706.058
z,10707.461000000001,10707.538999999999
z,10707.944,10708.011
z,10711.875,10711.911
z,10719.268,10719.31
z,10722.493,10722.563999999998
z,10724.733999999999,10724.817
z,10738.431,10738.476
z,10746.636999999999,10746.678999999998
z,10753.723,10753.765
z,10757.658000000001,10757.706
z,10758.568000000001,10758.625
z,10759.03,10759.065
z,10760.583999999999,10760.615
z,10779.454,10779.5
z,10780.117,10780.163999999999
z,10782.743999999999,10782.782
z,10928.139,10928.263
z,10935.14,10935.261
z,10935.396999999999,10935.527
z,10935.671999999999,10935.716999999999
z,10974.935,10974.981000000002
z,10985.96,10986.025
z,11015.973,11016.011999999999
z,11016.375,11016.423999999999
z,11077.916000000001,11077.981000000002
i,11078.103446498762,11078.139717103917
i,11078.227782895674,11078.25468187417
i,11078.431079175682,11078.468688803405
i,11078.58218041568,11078.622465535713
i,11078.750696170553,11078.78025860648
i,11078.888412509015,11078.91397684135
a,11078.983999999999,11079.115
b,11079.173,11079.26
c,11079.296,11079.409
z,11079.528,11079.57
i,11079.651302370541,11079.696952333661
a,11079.813,11079.958999999999
b,11080.02,11080.107
c,11080.145,11080.253999999999
z,11088.514,11088.563999999998
z,11090.767,11090.809
z,11091.448999999999,11091.514
z,11092.146999999999,11092.214
z,11093.46,11093.535
z,11095.975,11096.025
z,11096.219,11096.278
z,11099.365,11099.416000000001
z,11100.003999999999,11100.063999999998
z,11101.044,11101.098
z,11101.958999999999,11102.013
z,11102.505,11102.537
z,11102.817,11102.883999999998
z,11103.006000000001,11103.042
z,11103.579,11103.636
z,11106.181999999999,11106.255
z,11107.669,11107.723
z,11108.946000000002,11108.997
z,11111.02,11111.09
z,11133.178999999998,11133.281
z,11133.533000000001,11133.608
z,11135.368,11135.44
z,11186.739,11186.795
z,11187.935,11187.972
z,11188.872,11188.933
z,11189.901000000002,11189.97
z,11191.03,11191.108999999999
z,11192.325,11192.372
z,11192.801000000001,11192.856000000002
z,11193.721000000001,11193.774
z,11196.025,11196.077
z,11196.54,11196.613000000001
z,11205.298999999999,11205.341
z,11209.263,11209.296999999999
z,11216.813,11216.851
z,11218.028999999999,11218.075
z,11219.418,11219.49
z,11219.898000000001,11219.972
z,11220.445,11220.488000000001
z,11221.976999999999,11222.041000000001
z,11222.948999999999,11222.988000000001
z,11224.506000000001,11224.555
z,11225.514,11225.573
z,11227.406,11227.462
z,11227.964,11228.027
z,11229.832,11229.889
z,11230.37,11230.448999999999
z,11232.753,11232.796
z,11233.847,11233.893
z,11234.76,11234.801000000001
z,11235.216,11235.263
z,11236.156,11236.228000000001
z,11236.506000000001,11236.577
z,11237.159,11237.21
z,11238.423999999999,11238.472
z,11238.678,11238.723
z,11243.736,11243.778
z,11247.865,11247.899
z,11248.065,11248.127
z,11261.315,11261.356000000002
z,11262.083,11262.124
z,11262.757,11262.793
z,11263.233999999999,11263.308
z,11263.553999999998,11263.628
z,11263.956,11264.011999999999
z,11282.692,11282.723999999998
z,11284.368,11284.41
z,11289.54,11289.571000000002
z,11327.803,11327.864
z,11328.238000000001,11328.278999999999
z,11328.822,11328.877
z,11329.777,11329.856000000002
z,11331.115,11331.17
z,11331.633999999998,11331.723999999998
z,11339.57,11339.618999999999
z,11339.982,11340.041000000001
z,11340.208,11340.278999999999
z,11340.372,11340.489
z,11340.576000000001,11340.706
z,11340.923,11341.048999999999
z,11341.218,11341.263
z,11344.813999999998,11344.87
z,11345.231000000002,11345.295
z,11345.868999999999,11345.943000000001
z,11346.098999999998,11346.203000000001
z,11347.577,11347.636
z,11405.902,11405.965
z,11414.231000000002,11414.301000000001
i,12500.372282968505,12500.416580634173
i,12500.50466597363,12500.54225547007
i,12500.650423158238,12500.696052333662
a,12500.793,12500.913
b,12500.991000000002,12501.082
c,12501.121000000001,12501.233999999999
d,12501.317,12501.426000000001
a,12501.559,12501.698
b,12501.76,12501.811000000002
c,12501.89,12502.003999999999
d,12502.097,12502.207
a,12502.343,12502.483
b,12502.544,12502.595
c,12502.675,12502.786
z,12502.896999999999,12502.935
i,12503.010781072093,12503.030781072093
a,12503.097,12503.228000000001
b,12503.298,12503.348999999998
c,12503.427,12503.546
a,12503.926000000001,12504.063999999998
b,12504.127,12504.178999999998
c,12504.258,12504.374
d,12504.468,12504.579
a,12504.715,12504.847
b,12504.918,12504.969
c,12505.051000000001,12505.165
z,12505.312,12505.351999999999
i,12505.523759117228,12505.543759117229
i,12505.609281072093,12505.629281072093
a,12505.694,12505.828000000001
i,12506.538940809527,12506.558940809527
i,12506.691395586973,12506.711395586974
i,12506.7849578044,12506.804957804401
a,12506.864,12507.003999999999
b,12507.065,12507.156
c,12507.195,12507.313
z,12625.721000000001,12625.751
z,12959.041000000001,12959.073999999999
z,12990.995,12991.027
z,13048.35,13048.382
z,13049.726999999999,13049.775
z,13051.434,13051.471000000001
z,13051.998,13052.034
z,13054.518999999998,13054.548999999999
z,13059.538,13059.591999999999
z,13060.066,13060.118
z,13061.113000000001,13061.173
z,13069.694,13069.729
z,13120.976,13121.008999999998
z,13152.663999999999,13152.696000000002
z,13195.348,13195.386
z,13202.313999999998,13202.366000000002
z,13207.625,13207.713
z,13208.482,13208.535
z,13210.281,13210.316
z,13213.936000000002,13214.011
z,13223.8,13223.835
z,13227.061000000002,13227.091
z,13250.552,13250.603000000001
z,13323.548999999999,13323.582
z,13332.861,13332.893999999998
z,13368.248,13368.301000000001
z,13370.678999999998,13370.712
z,13371.48,13371.63
z,13373.655,13373.697
z,13376.742,13376.798
z,13377.453000000001,13377.508999999998
z,13378.06,13378.115
z,13379.27,13379.301000000001
z,13383.853000000001,13383.896
z,13449.43,13449.48
z,13450.355,13450.433
z,13451.048,13451.087
z,13451.663,13451.735
z,13452.293,13452.389
z,13452.993999999999,13453.056999999999
z,13453.63,13453.693000000001
z,13454.086000000001,13454.122
z,13454.466999999999,13454.528
z,13455.343,13455.386
z,13463.918,13463.95
z,13472.92,13472.983999999999
z,13473.338,13473.392
z,13473.773000000001,13473.864
z,13473.995,13474.1
z,13474.256000000001,13474.301000000001
z,13476.22,13476.261
z,13478.091,13478.142
i,13549.46319317981,13549.493
i,13549.580170350964,13549.611096972634
i,13549.704638403291,13549.740917103916
i,13549.964551531584,13549.9954636393
i,13550.08753643312,13550.130508934688
i,13550.214555907989,13550.23455590799
a,13550.306999999999,13550.438999999998
b,13550.497,13550.545
c,13550.622,13550.733999999999
d,13550.813999999998,13550.918
i,13550.957863712132,13550.977863712133
a,13551.048999999999,13551.166000000001
b,13551.243999999999,13551.292
c,13551.368999999999,13551.471000000001
i,13551.636618854664,13551.656618854664
i,13551.73284146594,13551.752841465941
a,13551.806,13551.931
b,13551.996000000001,13552.046999999999
c,13552.122,13552.226999999999
i,13552.43171002902,13552.461291939813
i,13552.538,13552.578000000001
a,13552.601,13552.718
b,13552.803999999998,13552.854
c,13552.93,13553.04
d,13553.128,13553.235
z,13573.622,13573.665
z,13573.895,13573.95
z,13577.705,13577.743999999999
z,13584.538,13584.573999999999
z,13591.538,13591.582
z,13591.819,13591.883
z,13592.181999999999,13592.235
z,13592.771,13592.835
z,13606.728000000001,13606.781
z,13608.743999999999,13608.798
z,13610.389,13610.464
z,13610.731000000002,13610.818000000001
z,13670.443000000001,13670.473999999998
z,13673.386,13673.443000000001
z,13673.68,13673.723999999998
z,13725.058,13725.091999999999
z,13774.623,13774.667
z,13800.2,13800.245
z,13804.723999999998,13804.756000000001
z,13805.295,13805.366000000002
z,13812.226999999999,13812.306
z,13817.503999999999,13817.586000000001
z,13819.521999999999,13819.742
z,13819.823999999999,13820.1
z,13820.188,13820.322
z,13820.365,13820.5
z,13820.786,13820.837
i,13821.006922574656,13821.026922574656
i,13821.155356491572,13821.1862636393
i,13821.347959700814,13821.367959700814
i,13821.47763453671,13821.5085636393
i,13821.606000000002,13821.642
a,13821.732,13821.862
b,13821.921999999999,13822.01
c,13822.046999999999,13822.161
d,13822.235,13822.344
a,13822.466999999999,13822.631000000001
b,13822.66,13822.711000000001
c,13822.786,13822.896
d,13823.003999999999,13823.113000000001
a,13823.24,13823.348
b,13823.436000000002,13823.486
c,13823.563,13823.671
z,13834.068000000001,13834.1
z,13837.881000000001,13837.911
z,13838.708,13838.79
z,13840.641000000001,13840.675
z,13841.968,13842.008
z,13842.271999999999,13842.303999999998
z,13850.606000000002,13850.636999999999
z,13855.007,13855.043
z,13865.095,13865.133
z,13866.025,13866.065
z,13877.079,13877.133
z,13879.191,13879.261
z,13880.907,13880.938999999998
z,13882.303999999998,13882.348
z,13882.611,13882.695
z,13883.405,13883.476999999999
z,13884.118999999999,13884.18
z,13896.992,13897.048
z,13898.546999999999,13898.591
z,13916.704,13916.74
z,13924.872,13924.923
z,13961.612,13961.688999999998
z,13963.198,13963.252
z,13965.166000000001,13965.207
z,13967.181999999999,13967.223
z,13969.561000000002,13969.603000000001
z,13969.902,13969.957
z,13974.07,13974.112
z,13982.927,13982.986
z,13983.191,13983.231000000002
z,13994.16,13994.208999999999
z,13995.913999999999,13995.961000000001
z,13996.36,13996.396999999999
z,14000.507,14000.559
z,14013.487,14013.535
z,14014.386,14014.466
z,14014.781,14014.823999999999
z,14017.645,14017.692
z,14021.947,14022.159
z,14022.229,14022.365
z,14022.409,14022.515
z,14022.708,14022.753
z,14044.357,14044.43
z,14056.981000000002,14057.037
z,14057.489,14057.56
z,14071.261999999999,14071.311000000002
z,14077.888,14077.95
z,14078.112,14078.153
z,14083.413999999999,14083.462
z,14084.126,14084.181999999999
z,14089.855,14089.885
z,14092.091999999999,14092.131000000001
z,14092.203000000001,14092.236
z,14100.391000000001,14100.431
z,14103.026000000002,14103.065
z,14103.671,14103.716
z,14103.818000000001,14103.855
z,14108.089,14108.165
z,14111.048,14111.115
z,14117.13,14117.178
z,14117.707,14117.749
z,14119.739,14119.794
z,14121.566,14121.617
z,14122.067,14122.153
z,14123.697,14123.782
z,14124.159,14124.233
z,14124.788999999999,14124.847
z,14125.01,14125.082
z,14139.268,14139.302
z,14146.175,14146.208999999999
z,14147.632,14147.678
z,14148.774,14148.828000000001
z,14149.146999999999,14149.188
z,14149.721000000001,14149.767
z,14153.025,14153.056999999999
z,14153.688,14153.722
z,14158.958,14159.005
z,14162.944,14163.017
z,14164.841,14164.877
z,14165.287,14165.329
z,14166.188999999998,14166.249
z,14222.809,14222.867
z,14223.043,14223.11
z,14225.04,14225.096000000001
z,14226.061000000002,14226.135
z,14234.115,14234.146
z,14236.088,14236.136999999999
z,14236.42,14236.472
z,14237.165,14237.216999999999
z,14238.098999999998,14238.132
z,14247.54,14247.591999999999
z,14283.983999999999,14284.02
z,14286.841999999999,14286.882
z,14290.188,14290.231000000002
z,14293.075,14293.108
z,14299.896,14299.958
z,14301.041000000001,14301.223
z,14301.323999999999,14301.453000000001
z,14301.518,14301.646999999999
z,14305.139,14305.226999999999
z,14308.005,14308.061000000002
z,14308.139,14308.181
z,14308.309,14308.362
z,14308.911,14308.966
z,14309.136999999999,14309.221000000001
z,14310.881000000001,14310.925
z,14311.315,14311.393999999998
z,14312.063,14312.097
z,14313.485,14313.542
z,14313.919,14313.953000000001
z,14333.926000000001,14333.971000000001
z,14341.191,14341.274
z,14345.735,14345.803999999998
z,14355.257,14355.328000000001
z,14383.87,14383.905
z,14402.59,14402.623
z,14415.502,14415.538999999999
z,14415.719,14415.778
z,14547.04,14547.09
z,14587.878,14587.92
z,14588.238000000001,14588.274
z,14618.738000000001,14618.79
z,14619.526000000002,14619.576000000001
z,14622.255,14622.413
z,14622.569,14622.7
z,14622.844,14622.903
i,14623.124366630045,14623.1552636393
i,14623.2433578044,14623.28363220238
i,14623.382408132607,14623.420022136737
i,14623.508086104914,14623.536320240326
